0,51.5092544613394,-0.161045402091413,-0.0160032149640118,0.0357038268628241,-1.542892291
0.5,51.5092471796586,-0.161042019640145,0.106286669455215,-0.00440181543306008,-2.41010093503662
1,51.5092463368818,-0.161043716350718,0.253909721800493,0.00577714797815902,-1.78649077499095
1.5,51.509248559842,-0.161043792071735,0.481398484948211,0.00710805945244611,-1.74766753539658
2,51.5092516366031,-0.161043800836542,0.686705437710142,0.0109793416835093,-2.13019280970602
2.5,51.5092557237437,-0.161044191860845,0.940610194457183,0.0231227780343832,-1.70056702902886
3,51.5092605923168,-0.161043615883066,1.19309735086213,0.0267328553680661,-1.15477683089897
3.5,51.5092659678782,-0.161042951284018,1.23101766928129,0.00284275342471934,-0.846493335633975
4,51.5092717564434,-0.161042445721807,1.30596556614747,-0.0260219235576555,-2.12003711653051
4.5,51.509277488281,-0.161041861952338,1.18558035540349,-0.00217104885747636,-1.90856366590268
5,51.5092830098357,-0.161041535056354,1.26285257574557,0.010666864491336,-1.61678654074084
5.5,51.5092888479809,-0.161041325306453,1.27927855229188,-0.0140741758106374,-1.37286947154927
6,51.5092944519984,-0.161040988760029,1.25714744556559,0.00747126056772698,-2.00570358752638
6.5,51.5093000420821,-0.161040513357664,1.22633746212386,0.0358597504043371,-1.12106671095685
7,51.5093057552891,-0.161040090993155,1.22434792606224,0.000554870503259424,-1.21505225479729
7.5,51.5093113808708,-0.161039639206927,1.29448303865316,0.00516030534388237,-0.787259220649903
8,51.5093171166768,-0.161039164082214,1.21484885340881,-0.00245165828839261,-1.25366576619925
8.5,51.5093227465362,-0.161038750292572,1.27894066253722,-0.0188626126097641,-1.79948848685712
9,51.509328524151,-0.161038410631859,1.21395324693883,0.0215655469084002,-2.00768140285726
9.5,51.5093341255333,-0.161037953247293,1.31476265543447,0.0684859726960038,0.245785748273241
10,51.5093399062185,-0.161037435172651,1.19295780703488,0.0418859248455271,0.868143507576553
10.5,51.5093454511309,-0.161037094532974,1.27040890895465,-0.000819984712159168,0.614387087283817
11,51.5093512175572,-0.161037010459907,1.22775767670717,0.0125121110011859,0.349064834771606
11.5,51.5093568144449,-0.161036762670715,1.30917976155331,0.0106287748433255,-0.254089245048595
12,51.50936261497,-0.161036681777171,1.21135766083556,0.00232210446053754,-0.646130444493972
12.5,51.5093681483202,-0.161036678559585,1.29375677644294,-0.00901529182475376,-0.583854402524118
13,51.5093738837862,-0.161036669235151,1.19848604417577,-0.0105027019290458,-1.25616768004184
13.5,51.5093794102527,-0.161036662106876,1.27931906122261,-0.00366324578661256,-1.88248630023681
14,51.5093851888773,-0.161036627720787,1.21708062998092,0.0130614190815613,-2.17909859034326
14.5,51.5093907314684,-0.161036743281988,1.28250191197677,-0.00817785739864436,-1.61433253177688
15,51.509396468682,-0.161036870120532,1.19643675487248,-0.0418119316167016,-2.25162774462205
15.5,51.5094019068633,-0.161036997612434,1.28680350151512,-0.0441528666699105,-3.65964772925224
16,51.509407529506,-0.161037153607471,1.20875274371005,-0.00176980798546196,-3.96164006079768
16.5,51.509413037351,-0.161037174939196,1.24970951953304,0.00751179228690017,-3.15330219838825
17,51.509418554287,-0.161037123035143,1.21808914200345,-0.00576316522377715,-2.70740824786968
17.5,51.5094240565064,-0.161037105089412,1.24977791446101,-0.0135144738894208,-2.78869648637704
18,51.509429696666,-0.161037064862403,1.20982793324019,0.00542712455940299,-2.79424315271149
18.5,51.509435177064,-0.161037008891156,1.27122720300908,-0.00101763303810978,-2.33222591359671
19,51.5094408580549,-0.161036904654081,1.17761030793534,0.000854054934453386,-2.01022644991506
19.5,51.5094462951749,-0.161036776997573,1.32662590126888,0.026136820159625,-1.31860262795143
20,51.5094521265448,-0.161036587720837,1.17633150984135,0.0155437841749372,-1.22630717613135
20.5,51.5094575639279,-0.16103640691401,1.27267016345643,-0.00470346582758494,-1.27751755551127
21,51.5094631607384,-0.161036259230474,1.217504045272,0.00956455197590368,-1.83901960396788
21.5,51.5094686415432,-0.161036107324288,1.25928059884294,0.0320224929547045,-0.72041717522629
22,51.5094743019682,-0.161036012463823,1.21662721555493,-0.0207036768787883,-1.17434219814518
22.5,51.5094798328809,-0.161036076241287,1.24485903643398,-0.0366528872463636,-1.99771945606167
23,51.5094854501431,-0.161036276786054,1.26744000265315,0.00292181826707549,-1.13948135444811
23.5,51.5094910208705,-0.161036180149086,1.20409905111178,0.00881765485653858,-0.887559812919592
24,51.5094964921673,-0.161036053845492,1.26602206547011,-0.010477900844384,-1.54292734686783
24.5,51.5095021025448,-0.161036084348238,1.21300364877152,0.00191364696022733,-1.63327183758489
25,51.5095076274333,-0.16103610415597,1.27190121185653,0.00984909628846228,-1.50116477923585
25.5,51.509513299968,-0.16103619677134,1.24305088078691,-0.0363126599365915,-1.68158268467725
26,51.509518965688,-0.161036278702931,1.25971277057143,-0.00895828689739078,-1.73319237333541
26.5,51.509524605145,-0.161036347944128,1.24755478112021,-0.0360356465801852,-2.73896970535339
27,51.5095301071575,-0.161036488483397,1.23436462086561,-0.00947307634041015,-2.71519252785615
27.5,51.5095356503888,-0.161036739835151,1.23207852556645,-0.00447803960227926,-1.62866855509915
28,51.5095412285959,-0.161036867458508,1.25572193912507,-0.0462595814065692,-1.78258062503028
28.5,51.5095468440095,-0.161037147957004,1.22958372028886,-0.0407600115307586,-1.50433121695662
29,51.5095524063714,-0.16103742909277,1.25179788635197,-0.0607699210711267,-2.41574930193988
29.5,51.5095580063969,-0.161037720737731,1.24211579303615,-0.0426822929493838,-2.32972061689088
30,51.5095636147156,-0.161037886366319,1.25098897417172,-0.0103984057480462,-2.48883202540431
30.5,51.509569235295,-0.161037971522388,1.25872459029075,-0.0127890075884793,-2.66474809052957
31,51.509574894036,-0.161038071866295,1.23792241853258,0.0101524072722381,-1.75396000063002
31.5,51.5095804473904,-0.161038025826393,1.23626467476776,-0.0126711364426503,-1.62407404943902
32,51.5095859874909,-0.16103813284169,1.23937304830209,0.00193296006655274,-0.369216135198098
32.5,51.5095909629014,-0.16103819895325,1.06893527579328,-0.0365412873547385,-1.27327445127425
33,51.5095950395165,-0.161038360969405,0.769180146757243,-0.0485433480223101,-2.89528467708033
33.5,51.5095978753549,-0.16103865117528,0.596614156521628,-0.0246284082065374,-2.5232838286159
34,51.5095997442062,-0.161038787912863,0.246069404832834,-0.013549287455709,-1.73662331387642
34.5,51.5096008498359,-0.161038584445862,0.197251308784323,0.0462409794545137,13.7184527856572
35,51.5096018583779,-0.161037928245021,0.275330243669685,0.119717509236115,28.5805220504456
35.5,51.5096028722101,-0.161036844770595,0.15930429469961,0.154955639233625,43.7162034008745
36,51.5096034416555,-0.161035529059541,0.158046323307847,0.226879915240256,59.3441444490399
36.5,51.5096039272904,-0.161033867945364,0.0365194781079878,0.201230001151747,74.652785291147
37,51.5096040213978,-0.161032337176527,0.0401048459345778,0.260678318543144,88.9457183402393
37.5,51.5096039791622,-0.161030463546586,-0.0624412037027922,0.179738435251509,103.560513522257
38,51.5096035269876,-0.161028965309181,-0.105906815560696,0.267394899906278,117.41355196725
38.5,51.50960291443,-0.161027348911438,-0.151652667015453,0.139286674697825,131.078427243099
39,51.509602028485,-0.161026364151332,-0.215218277035441,0.163038511267621,145.102959964308
39.5,51.5096010452503,-0.161025472601088,-0.242854171969612,0.0621850703296941,161.735724596077
40,51.5095998824732,-0.161025194596254,-0.224765761534265,0.0213782938585466,177.372712764704
40.5,51.5095981665905,-0.161025004478183,-0.469740334980006,0.0161540759389303,177.638273530163
41,51.5095953773571,-0.161025062519669,-0.722373257993279,-0.00981151534868897,177.574847814189
41.5,51.5095914268796,-0.161025037736962,-0.953729498226413,-0.0274400245619249,179.638997799812
42,51.5095864450533,-0.161025135428819,-1.21846286133955,-0.0223973314194878,180.269459905925
42.5,51.5095809159979,-0.161025164986521,-1.28266615101936,0.044577976178947,178.721395541364
43,51.5095752188311,-0.161024940018563,-1.29098654207736,0.0219601268574546,177.991499268327
43.5,51.5095695544788,-0.161024803513213,-1.20816147461338,-0.0246057081355043,178.884092489639
44,51.5095640411092,-0.161024942166134,-1.26541975885168,-0.00594070336096644,178.736506665098
44.5,51.5095584092947,-0.161024918749214,-1.22361556011127,-0.00858816237742828,179.239098903482
45,51.5095527944418,-0.161024814530553,-1.23743798714717,0.0243801933835492,178.641493259186
45.5,51.5095471445044,-0.161024762449123,-1.23631423587822,-0.00892659118817945,178.960187178377
46,51.5095415384705,-0.161024707053294,-1.30667087747815,-0.0168804189922645,179.440963716418
46.5,51.5095358589912,-0.161024887739623,-1.18758010378675,-0.00514856681732703,179.125415713799
47,51.5095303147143,-0.161025019775044,-1.26583779896621,-0.0154618099944296,178.26957289247
47.5,51.509524656687,-0.161025171663914,-1.21723190121557,-0.0310455795887986,177.741584917102
48,51.5095190924775,-0.161025350666759,-1.26343924433563,-0.0392653894770766,177.934183765994
48.5,51.5095134051461,-0.161025412782759,-1.29679710213773,-0.0300408795545416,178.907864079972
49,51.5095076979298,-0.161025569092038,-1.23130675200789,-0.0297526242895966,179.310338010826
49.5,51.5095020769859,-0.161025547160284,-1.25487484696655,0.0521919210112019,177.497035707688
50,51.5094963760626,-0.161025328987292,-1.27510014841438,-0.019317712465987,178.397662183782
50.5,51.5094907035349,-0.161025308496299,-1.24775046387912,0.0223695655256395,177.642589732882
51,51.5094849947384,-0.161025247443955,-1.27226000825311,0.0375764477409228,176.899961783151
51.5,51.5094793181282,-0.161025034355068,-1.25881794911006,-0.0213066599581331,177.710643283561
52,51.509473681492,-0.161024968993502,-1.2141799799016,-0.00562057918652586,178.956912634564
52.5,51.5094681717868,-0.161024951726693,-1.27816965365566,0.0320797420574769,178.437794804235
53,51.5094625189212,-0.161024866565392,-1.23248773315242,-0.00792976030624018,179.312897721379
53.5,51.5094568593444,-0.161024804349072,-1.2316181143004,-0.0257219313986706,180.24162121064
54,51.5094512757631,-0.161024894291529,-1.31651006950001,0.0044005333695219,180.352892923162
54.5,51.509445452777,-0.161024894753804,-1.20623988486409,0.000847592064162878,180.394479630671
55,51.5094398805174,-0.161024900686102,-1.31711110223193,0.0253991143672371,179.060257912343
55.5,51.5094341457621,-0.161024694073843,-1.24223308562031,0.0184609615504207,178.234552739625
56,51.5094284712687,-0.161024641106032,-1.23281905417002,-0.00156204745092005,177.300793860586
56.5,51.5094229321568,-0.161024564390873,-1.29489573799917,0.0211826215320218,177.103546640794
57,51.5094172171563,-0.161024436681263,-1.21059845130466,-0.00550287753635594,176.935977418986
57.5,51.5094116951853,-0.16102428254321,-1.29587070648487,0.0129225942946953,177.369071674887
58,51.5094059268033,-0.161023992021775,-1.22034046849457,0.0846582590985791,175.420032718066
58.5,51.5094003328203,-0.161023593745205,-1.26158980736596,0.0456927653272833,175.940771657369
59,51.5093946264131,-0.161023349637461,-1.27842113894538,-0.0131996419784402,177.069213859312
59.5,51.5093889434348,-0.161023300599178,-1.26591933912071,0.0347950024109359,176.939165799214
60,51.5093832375874,-0.1610230796119,-1.24364111932264,0.00256128720905509,178.102610988248
60.5,51.5093776283126,-0.161023069653109,-1.28719848655245,-0.0037496040142474,178.591596428452
61,51.509371951213,-0.161023198522967,-1.23528713180295,0.00398934793709885,177.932964822992
61.5,51.5093663738005,-0.161023299388266,-1.22437416353691,-0.0491059719169641,179.033176828042
62,51.5093607897392,-0.16102354635451,-1.26150656151191,-0.0349411830971253,179.343779480552
62.5,51.5093551120403,-0.161023680954935,-1.25547252036695,-0.00495129188619135,178.66404188207
63,51.5093494818864,-0.161023783104341,-1.25408216775459,-0.0600025958122927,180.287026384606
63.5,51.5093437822922,-0.161023986121607,-1.2779473989736,-0.0101489373648321,180.005093117093
64,51.509338102207,-0.16102415954466,-1.24472186224564,-0.0203268164427935,180.13960915494
64.5,51.5093325043703,-0.161024278260087,-1.21702515263273,-0.0304522965546662,179.922526186452
65,51.5093269248774,-0.161024374646162,-1.2903680839525,0.00713053185079981,178.890753833319
65.5,51.5093212490225,-0.161024170752362,-1.23608556207725,0.0359627549573999,178.543095405569
66,51.5093156242156,-0.161023850509506,-1.25162200322021,0.0480175158091996,178.469115704388
66.5,51.5093099398841,-0.161023632020131,-1.27715218483818,0.0244826348354727,178.885661873602
67,51.5093043181234,-0.161023522951079,-1.23185336709603,0.0132218804713492,179.058503534529
67.5,51.5092987653547,-0.161023486462944,-1.21689886325359,0.016787027743772,178.370727220533
68,51.5092933054688,-0.161023392131363,-1.27447001909309,-0.0101271519704433,178.833587989155
68.5,51.5092876551205,-0.161023405118435,-1.17831441976212,-0.0121015338368919,178.938237127046
69,51.5092821923552,-0.161023483563583,-1.29379900965157,0.0217381103480804,178.155299468843
69.5,51.5092764436352,-0.161023396250659,-1.1973835798143,-0.0184362085990179,178.300384231173
70,51.5092709311891,-0.161023401828282,-1.31826693982647,-0.00105809669413183,178.316063441365
70.5,51.5092651483155,-0.161023380205059,-1.22493037753022,0.0194103773731422,178.53115479191
71,51.5092595529051,-0.161023295547047,-1.26475134323262,0.0178188919184428,177.677183059236
71.5,51.5092545500799,-0.161023228803574,-1.08165076351029,-0.0266002203991702,178.359585696127
72,51.5092504363931,-0.16102320952745,-0.774807572961483,0.0223161031054327,177.673906596199
72.5,51.5092475641891,-0.161023044388062,-0.523881043713634,0.0373873867962746,176.544669066542
73,51.5092458205624,-0.161022809988903,-0.35115008057106,0.0149424788297022,176.615422092526
73.5,51.5092445144531,-0.161022443358771,-0.137345324567234,0.076230814989927,161.893809720391
74,51.5092437154751,-0.161021751535404,-0.256858036021685,0.119805474245219,146.802493659798
74.5,51.5092427612504,-0.161020742457007,-0.10480787388138,0.135896433523649,132.588428398099
75,51.509242214003,-0.16101931814587,-0.166251510357212,0.221526238960397,117.570168205167
75.5,51.509241754452,-0.161017665847203,-0.0595927273020325,0.297472846810037,101.978958331155
76,51.5092416619281,-0.161015594013495,0.010684904585187,0.209609983566585,87.139912625278
76.5,51.5092418255094,-0.16101398508139,0.0539326814518918,0.275646675567769,73.4218935788623
77,51.5092422386606,-0.161012133446672,0.125475007242381,0.217650166926088,58.8589334460537
77.5,51.5092428890658,-0.161010628162739,0.135011118937351,0.171551674687332,43.7081974539776
78,51.509243653408,-0.161009440933081,0.234532893657467,0.188284716959247,28.6586884024472
78.5,51.5092446535003,-0.161008504208866,0.210811501837115,0.0776595297902792,14.0848379766239
79,51.5092456315826,-0.161008211749478,0.229129461307434,0.0266058134807004,-0.23860080676213
79.5,51.50924729743,-0.161008055352397,0.404120378622784,0.00497850066307806,-0.564310772879053
80,51.5092498866463,-0.16100800997912,0.724733786903345,0.0103730256661373,-1.39224011178083
80.5,51.5092537919368,-0.161007881531482,0.925009155215862,0.00439200133879307,-1.50614936866144
81,51.5092586626835,-0.161007961534719,1.2143999962679,-0.000485513920808076,-1.46002727204527
